ID_ESTAC,NOM_ESTACIO,NOM_ORIGINAL,DATA_UTC,PERIODE_UTC,ES_AHIR,ESTAT,DATA_EXTRACCIO,HORA_CONSULTA_UTC,URL_FONT,CAPÇALERES_TROBADES,CAPÇALERES_LLISTAT,VAR_DVM_10_m_graus,VAR_DVM_2_m_graus,VAR_DVM_6_m_graus,VAR_GN_cm,VAR_HRM_perc,VAR_PM_hPa,VAR_PPT_mm,VAR_Període_TU,VAR_RS_W_m_2,VAR_TM_grausC,VAR_TN_grausC,VAR_TX_grausC,VAR_VVM_10_m_km_h,VAR_VVM_2_m_km_h,VAR_VVM_6_m_km_h,VAR_VVX_10_m_km_h,VAR_VVX_2_m_km_h,VAR_VVX_6_m_km_h,PERIODE,TM,TX,TN,HR,PPT,VVM,DVM,VVX,PM,Col_00,Col_01,Col_02,Col_03,Col_04,Col_05,Col_06,Col_07,Col_08,Col_09,RS,Col_10,Col_11
UN,Cassà de la Selva,CASSA_DE_LA_SELVA_UN,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:37,15:30,https://www.meteo.cat/observacions/xema/dades?codi=UN&dia=2026-02-07T15:30Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,202,,,45,,0.0,15:30 - 16:00,196,15.2,14.9,15.7,,2.5,,,10.1,,15:30 - 16:00,15.2,15.7,14.9,45,0.0,2.5,202,10.1,196,15:30 - 16:00,15.2,15.7,14.9,45,0.0,2.5,202,10.1,196,,,
UN,Cassà de la Selva,CASSA_DE_LA_SELVA_UN,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:39,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UN&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,74,,,92,,0.0,23:30 - 00:00,0,5.0,4.9,5.1,,2.5,,,5.4,,23:30 - 00:00,5.0,5.1,4.9,92,0.0,2.5,74,5.4,0,23:30 - 00:00,5.0,5.1,4.9,92,0.0,2.5,74,5.4,0,,,
UN,Cassà de la Selva,CASSA_DE_LA_SELVA_UN,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:39,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UN&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,71,,,92,,0.0,23:00 - 23:30,0,4.9,4.7,5.3,,2.5,,,5.0,,23:00 - 23:30,4.9,5.3,4.7,92,0.0,2.5,71,5.0,0,23:00 - 23:30,4.9,5.3,4.7,92,0.0,2.5,71,5.0,0,,,
UN,Cassà de la Selva,CASSA_DE_LA_SELVA_UN,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:39,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UN&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,74,,,90,,0.0,22:30 - 23:00,0,5.5,5.2,5.6,,3.6,,,6.5,,22:30 - 23:00,5.5,5.6,5.2,90,0.0,3.6,74,6.5,0,22:30 - 23:00,5.5,5.6,5.2,90,0.0,3.6,74,6.5,0,,,
UN,Cassà de la Selva,CASSA_DE_LA_SELVA_UN,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:39,00:00,https://www.meteo.cat/observacions/xema/dades?codi=UN&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (2 m) km/h, DVM (2 m) graus, VVX (2 m) km/h, RS W/m 2",,73,,,91,,0.0,22:00 - 22:30,0,5.0,4.7,5.4,,2.9,,,6.1,,22:00 - 22:30,5.0,5.4,4.7,91,0.0,2.9,73,6.1,0,22:00 - 22:30,5.0,5.4,4.7,91,0.0,2.9,73,6.1,0,,,
DO,"Castell D'aro, Platja D'aro i S'agaró - Castell D'aro",CASTELL_DARO_PLATJA_DARO_I_SAGARO___CASTELL_DARO_D,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:42,15:30,https://www.meteo.cat/observacions/xema/dades?codi=DO&dia=2026-02-07T15:30Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",127,,,,44,1005.8,0.0,15:30 - 16:00,180,16.2,15.7,16.6,2.9,,,6.5,,,15:30 - 16:00,16.2,16.6,15.7,44,0.0,2.9,127,6.5,1005.8,15:30 - 16:00,16.2,16.6,15.7,44,0.0,2.9,127,6.5,1005.8,180,180,
DO,"Castell D'aro, Platja D'aro i S'agaró - Castell D'aro",CASTELL_DARO_PLATJA_DARO_I_SAGARO___CASTELL_DARO_D,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:43,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DO&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",259,,,,84,1001.3,0.0,23:30 - 00:00,0,6.6,6.4,6.8,8.3,,,13.3,,,23:30 - 00:00,6.6,6.8,6.4,84,0.0,8.3,259,13.3,1001.3,23:30 - 00:00,6.6,6.8,6.4,84,0.0,8.3,259,13.3,1001.3,0,0,
DO,"Castell D'aro, Platja D'aro i S'agaró - Castell D'aro",CASTELL_DARO_PLATJA_DARO_I_SAGARO___CASTELL_DARO_D,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:43,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DO&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",266,,,,83,1001.4,0.0,23:00 - 23:30,0,6.6,6.4,7.0,7.6,,,12.6,,,23:00 - 23:30,6.6,7.0,6.4,83,0.0,7.6,266,12.6,1001.4,23:00 - 23:30,6.6,7.0,6.4,83,0.0,7.6,266,12.6,1001.4,0,0,
DO,"Castell D'aro, Platja D'aro i S'agaró - Castell D'aro",CASTELL_DARO_PLATJA_DARO_I_SAGARO___CASTELL_DARO_D,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:43,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DO&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",270,,,,82,1001.4,0.0,22:30 - 23:00,0,6.8,6.6,7.1,8.3,,,13.0,,,22:30 - 23:00,6.8,7.1,6.6,82,0.0,8.3,270,13.0,1001.4,22:30 - 23:00,6.8,7.1,6.6,82,0.0,8.3,270,13.0,1001.4,0,0,
DO,"Castell D'aro, Platja D'aro i S'agaró - Castell D'aro",CASTELL_DARO_PLATJA_DARO_I_SAGARO___CASTELL_DARO_D,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:43,00:00,https://www.meteo.cat/observacions/xema/dades?codi=DO&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",274,,,,84,1001.4,0.0,22:00 - 22:30,0,6.7,6.3,7.0,5.8,,,11.5,,,22:00 - 22:30,6.7,7.0,6.3,84,0.0,5.8,274,11.5,1001.4,22:00 - 22:30,6.7,7.0,6.3,84,0.0,5.8,274,11.5,1001.4,0,0,
MS,Castellar de N'hug - el Clot del Moro,CASTELLAR_DE_NHUG___EL_CLOT_DEL_MORO_MS,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:45,15:30,https://www.meteo.cat/observacions/xema/dades?codi=MS&dia=2026-02-07T15:30Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,50,,0.0,15:30 - 16:00,,9.0,7.6,9.7,,,,,,,15:30 - 16:00,9.0,9.7,7.6,50,0.0,,,,,15:30 - 16:00,9.0,9.7,7.6,50,0.0,,,,,,,
MS,Castellar de N'hug - el Clot del Moro,CASTELLAR_DE_NHUG___EL_CLOT_DEL_MORO_MS,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:47,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MS&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.7,23:30 - 00:00,,2.8,2.8,3.0,,,,,,,23:30 - 00:00,2.8,3.0,2.8,100,0.7,,,,,23:30 - 00:00,2.8,3.0,2.8,100,0.7,,,,,,,
MS,Castellar de N'hug - el Clot del Moro,CASTELLAR_DE_NHUG___EL_CLOT_DEL_MORO_MS,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:47,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MS&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.3,23:00 - 23:30,,2.7,2.4,2.8,,,,,,,23:00 - 23:30,2.7,2.8,2.4,100,0.3,,,,,23:00 - 23:30,2.7,2.8,2.4,100,0.3,,,,,,,
MS,Castellar de N'hug - el Clot del Moro,CASTELLAR_DE_NHUG___EL_CLOT_DEL_MORO_MS,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:47,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MS&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:30 - 23:00,,2.3,2.2,2.5,,,,,,,22:30 - 23:00,2.3,2.5,2.2,100,0.0,,,,,22:30 - 23:00,2.3,2.5,2.2,100,0.0,,,,,,,
MS,Castellar de N'hug - el Clot del Moro,CASTELLAR_DE_NHUG___EL_CLOT_DEL_MORO_MS,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:47,00:00,https://www.meteo.cat/observacions/xema/dades?codi=MS&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:00 - 22:30,,2.2,2.1,2.3,,,,,,,22:00 - 22:30,2.2,2.3,2.1,100,0.0,,,,,22:00 - 22:30,2.2,2.3,2.1,100,0.0,,,,,,,
XC,Castellbisbal,CASTELLBISBAL_XC,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:49,15:30,https://www.meteo.cat/observacions/xema/dades?codi=XC&dia=2026-02-07T15:30Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",275,,,,43,1007.5,0.0,15:30 - 16:00,151,13.6,13.2,14.1,13.3,,,30.2,,,15:30 - 16:00,13.6,14.1,13.2,43,0.0,13.3,275,30.2,1007.5,15:30 - 16:00,13.6,14.1,13.2,43,0.0,13.3,275,30.2,1007.5,151,151,
XC,Castellbisbal,CASTELLBISBAL_XC,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:50,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",305,,,,73,1002.8,0.0,23:30 - 00:00,0,9.5,9.1,9.7,7.2,,,17.6,,,23:30 - 00:00,9.5,9.7,9.1,73,0.0,7.2,305,17.6,1002.8,23:30 - 00:00,9.5,9.7,9.1,73,0.0,7.2,305,17.6,1002.8,0,0,
XC,Castellbisbal,CASTELLBISBAL_XC,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:50,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",308,,,,72,1002.9,0.0,23:00 - 23:30,0,9.7,9.4,10.0,6.8,,,14.0,,,23:00 - 23:30,9.7,10.0,9.4,72,0.0,6.8,308,14.0,1002.9,23:00 - 23:30,9.7,10.0,9.4,72,0.0,6.8,308,14.0,1002.9,0,0,
XC,Castellbisbal,CASTELLBISBAL_XC,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:50,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",304,,,,73,1002.8,0.0,22:30 - 23:00,0,9.7,9.6,9.8,6.1,,,13.3,,,22:30 - 23:00,9.7,9.8,9.6,73,0.0,6.1,304,13.3,1002.8,22:30 - 23:00,9.7,9.8,9.6,73,0.0,6.1,304,13.3,1002.8,0,0,
XC,Castellbisbal,CASTELLBISBAL_XC,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:50,00:00,https://www.meteo.cat/observacions/xema/dades?codi=XC&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",309,,,,73,1002.5,0.0,22:00 - 22:30,0,9.3,9.0,9.8,4.3,,,9.7,,,22:00 - 22:30,9.3,9.8,9.0,73,0.0,4.3,309,9.7,1002.5,22:00 - 22:30,9.3,9.8,9.0,73,0.0,4.3,309,9.7,1002.5,0,0,
U4,Castellnou de Bages,CASTELLNOU_DE_BAGES_U4,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:53,15:30,https://www.meteo.cat/observacions/xema/dades?codi=U4&dia=2026-02-07T15:30Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",238,,,,57,,0.0,15:30 - 16:00,186,10.8,10.0,11.3,17.3,,,29.9,,,15:30 - 16:00,10.8,11.3,10.0,57,0.0,17.3,238,29.9,186,15:30 - 16:00,10.8,11.3,10.0,57,0.0,17.3,238,29.9,186,,,
U4,Castellnou de Bages,CASTELLNOU_DE_BAGES_U4,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:54,00:00,https://www.meteo.cat/observacions/xema/dades?codi=U4&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",281,,,,78,,0.0,23:30 - 00:00,0,7.2,6.7,7.5,9.4,,,24.1,,,23:30 - 00:00,7.2,7.5,6.7,78,0.0,9.4,281,24.1,0,23:30 - 00:00,7.2,7.5,6.7,78,0.0,9.4,281,24.1,0,,,
U4,Castellnou de Bages,CASTELLNOU_DE_BAGES_U4,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:54,00:00,https://www.meteo.cat/observacions/xema/dades?codi=U4&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",293,,,,74,,0.0,23:00 - 23:30,0,7.9,7.5,8.1,13.0,,,30.2,,,23:00 - 23:30,7.9,8.1,7.5,74,0.0,13.0,293,30.2,0,23:00 - 23:30,7.9,8.1,7.5,74,0.0,13.0,293,30.2,0,,,
U4,Castellnou de Bages,CASTELLNOU_DE_BAGES_U4,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:54,00:00,https://www.meteo.cat/observacions/xema/dades?codi=U4&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",292,,,,72,,0.0,22:30 - 23:00,0,8.1,8.1,8.2,11.2,,,27.4,,,22:30 - 23:00,8.1,8.2,8.1,72,0.0,11.2,292,27.4,0,22:30 - 23:00,8.1,8.2,8.1,72,0.0,11.2,292,27.4,0,,,
U4,Castellnou de Bages,CASTELLNOU_DE_BAGES_U4,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:54,00:00,https://www.meteo.cat/observacions/xema/dades?codi=U4&dia=2026-02-06T00:00Z,10,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, RS W/m 2",263,,,,70,,0.0,22:00 - 22:30,0,8.4,8.2,8.6,10.4,,,21.6,,,22:00 - 22:30,8.4,8.6,8.2,70,0.0,10.4,263,21.6,0,22:00 - 22:30,8.4,8.6,8.2,70,0.0,10.4,263,21.6,0,,,
C6,Castellnou de Seana,CASTELLNOU_DE_SEANA_C6,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:26:57,15:30,https://www.meteo.cat/observacions/xema/dades?codi=C6&dia=2026-02-07T15:30Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",256,,,,57,1007.4,0.0,15:30 - 16:00,116,11.6,11.4,11.7,10.8,,,21.2,,,15:30 - 16:00,11.6,11.7,11.4,57,0.0,10.8,256,21.2,1007.4,15:30 - 16:00,11.6,11.7,11.4,57,0.0,10.8,256,21.2,1007.4,116,116,
C6,Castellnou de Seana,CASTELLNOU_DE_SEANA_C6,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:26:58,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",279,,,,94,1004.3,0.0,23:30 - 00:00,0,6.9,6.7,7.1,6.5,,,10.8,,,23:30 - 00:00,6.9,7.1,6.7,94,0.0,6.5,279,10.8,1004.3,23:30 - 00:00,6.9,7.1,6.7,94,0.0,6.5,279,10.8,1004.3,0,0,
C6,Castellnou de Seana,CASTELLNOU_DE_SEANA_C6,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:26:58,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",301,,,,95,1004.3,0.0,23:00 - 23:30,0,7.0,6.9,7.1,5.4,,,7.6,,,23:00 - 23:30,7.0,7.1,6.9,95,0.0,5.4,301,7.6,1004.3,23:00 - 23:30,7.0,7.1,6.9,95,0.0,5.4,301,7.6,1004.3,0,0,
C6,Castellnou de Seana,CASTELLNOU_DE_SEANA_C6,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:26:58,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",277,,,,95,1004.5,0.0,22:30 - 23:00,0,7.4,7.0,7.7,6.1,,,11.2,,,22:30 - 23:00,7.4,7.7,7.0,95,0.0,6.1,277,11.2,1004.5,22:30 - 23:00,7.4,7.7,7.0,95,0.0,6.1,277,11.2,1004.5,0,0,
C6,Castellnou de Seana,CASTELLNOU_DE_SEANA_C6,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:26:58,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C6&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",262,,,,93,1004.4,0.1,22:00 - 22:30,0,7.9,7.7,8.0,8.6,,,17.3,,,22:00 - 22:30,7.9,8.0,7.7,93,0.1,8.6,262,17.3,1004.4,22:00 - 22:30,7.9,8.0,7.7,93,0.1,8.6,262,17.3,1004.4,0,0,
W1,Castelló D'empúries,CASTELLO_DEMPURIES_W1,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:27:01,15:30,https://www.meteo.cat/observacions/xema/dades?codi=W1&dia=2026-02-07T15:30Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,70,,0.0,15:30 - 16:00,,13.6,13.5,13.7,,,,,,,15:30 - 16:00,13.6,13.7,13.5,70,0.0,,,,,15:30 - 16:00,13.6,13.7,13.5,70,0.0,,,,,,,
W1,Castelló D'empúries,CASTELLO_DEMPURIES_W1,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:27:02,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W1&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,23:30 - 00:00,,7.4,7.1,7.6,,,,,,,23:30 - 00:00,7.4,7.6,7.1,100,0.0,,,,,23:30 - 00:00,7.4,7.6,7.1,100,0.0,,,,,,,
W1,Castelló D'empúries,CASTELLO_DEMPURIES_W1,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:27:02,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W1&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,23:00 - 23:30,,7.6,7.4,7.8,,,,,,,23:00 - 23:30,7.6,7.8,7.4,100,0.0,,,,,23:00 - 23:30,7.6,7.8,7.4,100,0.0,,,,,,,
W1,Castelló D'empúries,CASTELLO_DEMPURIES_W1,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:27:02,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W1&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:30 - 23:00,,8.1,7.8,8.3,,,,,,,22:30 - 23:00,8.1,8.3,7.8,100,0.0,,,,,22:30 - 23:00,8.1,8.3,7.8,100,0.0,,,,,,,
W1,Castelló D'empúries,CASTELLO_DEMPURIES_W1,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:27:02,00:00,https://www.meteo.cat/observacions/xema/dades?codi=W1&dia=2026-02-06T00:00Z,6,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm",,,,,100,,0.0,22:00 - 22:30,,7.8,7.5,8.3,,,,,,,22:00 - 22:30,7.8,8.3,7.5,100,0.0,,,,,22:00 - 22:30,7.8,8.3,7.5,100,0.0,,,,,,,
C8,Cervera,CERVERA_C8,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:27:04,15:30,https://www.meteo.cat/observacions/xema/dades?codi=C8&dia=2026-02-07T15:30Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",275,,,,59,1007.3,0.0,15:30 - 16:00,111,8.9,8.8,9.2,15.1,,,25.6,,,15:30 - 16:00,8.9,9.2,8.8,59,0.0,15.1,275,25.6,1007.3,15:30 - 16:00,8.9,9.2,8.8,59,0.0,15.1,275,25.6,1007.3,111,111,
C8,Cervera,CERVERA_C8,2026-02-06,23:30 - 00:00,SÍ,OK,2026-02-07 16:27:06,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C8&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",301,,,,100,1003.8,0.0,23:30 - 00:00,0,5.7,5.6,5.9,7.9,,,13.7,,,23:30 - 00:00,5.7,5.9,5.6,100,0.0,7.9,301,13.7,1003.8,23:30 - 00:00,5.7,5.9,5.6,100,0.0,7.9,301,13.7,1003.8,0,0,
C8,Cervera,CERVERA_C8,2026-02-06,23:00 - 23:30,SÍ,OK,2026-02-07 16:27:06,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C8&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",301,,,,99,1003.9,0.0,23:00 - 23:30,0,5.9,5.9,6.1,6.8,,,14.4,,,23:00 - 23:30,5.9,6.1,5.9,99,0.0,6.8,301,14.4,1003.9,23:00 - 23:30,5.9,6.1,5.9,99,0.0,6.8,301,14.4,1003.9,0,0,
C8,Cervera,CERVERA_C8,2026-02-06,22:30 - 23:00,SÍ,OK,2026-02-07 16:27:06,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C8&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",293,,,,97,1004.1,0.0,22:30 - 23:00,0,6.0,5.8,6.1,7.6,,,15.5,,,22:30 - 23:00,6.0,6.1,5.8,97,0.0,7.6,293,15.5,1004.1,22:30 - 23:00,6.0,6.1,5.8,97,0.0,7.6,293,15.5,1004.1,0,0,
C8,Cervera,CERVERA_C8,2026-02-06,22:00 - 22:30,SÍ,OK,2026-02-07 16:27:06,00:00,https://www.meteo.cat/observacions/xema/dades?codi=C8&dia=2026-02-06T00:00Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",328,,,,92,1003.7,0.1,22:00 - 22:30,0,6.6,6.2,6.8,6.8,,,13.3,,,22:00 - 22:30,6.6,6.8,6.2,92,0.1,6.8,328,13.3,1003.7,22:00 - 22:30,6.6,6.8,6.2,92,0.1,6.8,328,13.3,1003.7,0,0,
VQ,Constantí,CONSTANTI_VQ,2026-02-07,15:30 - 16:00,NO,OK,2026-02-07 16:27:08,15:30,https://www.meteo.cat/observacions/xema/dades?codi=VQ&dia=2026-02-07T15:30Z,11,"Període TU, TM °C, TX °C, TN °C, HRM %, PPT mm, VVM (10 m) km/h, DVM (10 m) graus, VVX (10 m) km/h, PM hPa, RS W/m 2",223,,,,55,1007.6,0.0,15:30 - 16:00,92,13.2,12.6,13.8,13.3,,,22.7,,,15:30 - 16:00,13.2,13.8,12.6,55,0.0,13.3,223,22.7,1007.6,15:30 - 16:00,13.2,13.8,12.6,55,0.0,13.3,223,22.7,1007.6,92,92,
